Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Timbulan Sampah Tahunan(ton),Sisa Makanan,Sisa Makanan (%),KayuRanting,KayuRanting (%),KertasKarton,KertasKarton (%),Plastik,Plastik(%),Logam,Logam(%),Kain,Kain(%),Karet Kulit,Karet Kulit (%),Kaca,Kaca(%),Lainnya,Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton),Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B), %Pengurangan Sampah(B/A) ,Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Luas Wilayah (km2)(A),Luas RTH (km2)(B),% RTH(B/A),Taman Kota (km2),Hutan Kota (km2),Jalur hijau di Jalan (km2),Sempadan Sungai (km2),Sempadan Pantai (km2),Tempat Pemakaman Umum (km2),Sempadan Rel Kereta Api (km2),Jalur Hijau Jaringan Listrik Tegangan Tinggi (km2),Pengaman Sumber_Air Baku Mata Air (km2),Kebun Bibit (km2),Lainlain (km2),Klaster
2024,Riau,Kota Pekanbaru,1011.01,369019.82,1970184.773,56.35,380750.8815,10.89,97198.113,2.78,496129.9365,14.19,15733.5075,0.45,122721.3585,3.51,49298.3235,1.41,39508.5855,1.13,324809.5215,9.29,73.4548,5.24,22.0538,19.6022,4.286,6.326086957,12.42105263,369019.82,0.0,0.0,9040.0,2.44973,9040.0,2.44973,29143.2,9040.0,2.45,P 2,632.3,47.26245,7.47,1.09,0.06,0.59,0.01,0.0,0.82,0.0,0.24,0.0,0.24,28.09,1
2024,Riau,Kota Dumai,171.77,62696.6,1712155.25,48.97,262225.125,7.5,185305.755,5.3,312921.9825,8.95,79366.8045,2.27,130063.662,3.72,87408.375,2.5,97547.7465,2.79,629340.3,18.0,51.0,6.52,15.9,43.46,0.35,0.0,0.0,62696.6,2.0,0.00319,7249.0,11.56203,7251.0,11.56522,83756.0,7249.0,11.56,P 2,1727.0,0.27397,0.02,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jambi,Kota Jambi,447.99,163516.42,5992876.793,36.65,3484534.91,21.31,1543595.005,9.44,3105176.816,18.99,336843.8252,2.06,1769247.664,10.82,49054.926,0.3,45784.5976,0.28,24527.463,0.15,57.66,11.78,7.11,14.0,4.33,4.33,0.78,163516.42,225.0,0.1376,151650.0,92.74298,151875.0,92.88058,13866.66667,19846.0,12.14,P 2,205.38,24.22943,11.8,0.14,0.21,1.65,19.71,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0
2024,Jambi,Kota Sungai Penuh,51.11,18655.88,1588035.357,45.42,298237.3755,8.53,510814.5435,14.61,606614.1225,17.35,64682.1975,1.85,105938.9505,3.03,57339.894,1.64,35662.617,1.02,229009.9425,6.55,12372.45,8885.89,7675.27,2663.34,5278.26,14236.79,2.57,18655.88,1.0,0.00536,5478.0,29.3634,5479.0,29.36876,2775.5,5478.0,29.36,P 2,391.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Sumatera Selatan,Kab. Ogan Komering Ulu,154.94,56552.81,1223717.25,35.0,874083.75,25.0,349633.5,10.0,524450.25,15.0,244743.45,7.0,104890.05,3.0,69926.7,2.0,104890.05,3.0,28530.9885,50.45,51.85,0.5,2.8,0.2,0.15,1.5,30.32640351,56552.81,4.0,0.00707,12447.0,22.00952,12451.0,22.01659,11191.25,12447.0,22.01,P 2,4797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Sumatera Selatan,Kab. Muara Enim,235.17,85838.07,1931375.454,55.24,625144.698,17.88,215374.236,6.16,497178.837,14.22,9090.471,0.26,52794.6585,1.51,8041.5705,0.23,26921.7795,0.77,130413.2955,3.73,66.88,23.76,53.94,3.88,0.11,0.12,30.32640351,85838.07,30.0,0.03495,49860.0,58.08611,49890.0,58.12106,30.0,18981.0,22.15,P 2,187.08,20.99936,11.22,0.23,0.6,0.01,2.33,0.0,0.07,0.48,0.36,3.42,0.01,0.0,0
2024,Sumatera Selatan,Kab. Lahat,275.34,100498.31,2097801.0,60.0,353129.835,10.1,69926.7,2.0,489486.9,14.0,60836.229,1.74,192298.425,5.5,9090.471,0.26,31467.015,0.9,192298.425,5.5,43.67,3.34,4.66,5.78,7.95,0.29,4.07,100498.31,7160.666667,7.12516,36460.0,36.27922,43620.67,43.40438,7160.666667,9261.0,9.22,P 2,4333.06,647.93745,14.95,0.29,0.25,0.01,0.96,0.0,8.84,0.06,0.0,0.0,0.0,637.53,0
2024,Sumatera Selatan,Kab. Musi Rawas,168.6,61540.61,102442.6155,2.93,363269.2065,10.39,404176.326,11.56,459068.7855,13.13,459068.7855,13.13,211528.2675,6.05,454873.1835,13.01,456621.351,13.06,585286.479,16.74,270.26,0.12,17.36,1.12,0.72,0.18,5.29,61540.61,12194.0,19.81456,2153.0,3.4985,14347.0,23.31306,2148.666667,2153.0,3.5,P 2,6357.09,0.17285,0.0,0.08,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Sumatera Selatan,Kab. Musi Banyuasin,282.92,103264.34,349633.5,10.0,1398534.0,40.0,349633.5,10.0,349633.5,10.0,349633.5,10.0,174816.75,5.0,174816.75,5.0,174816.75,5.0,174816.75,5.0,5.0,0.1,15.0,0.2,4.0,5.0,23.16,103264.34,4754.0,4.60372,33325.0,32.27155,38079.0,36.87527,43.0,20659.0,20.05,P 2,14265.96,0.0,48.24,248.36,6633.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0
2024,Sumatera Selatan,Kab. Ogan Komering Ulu Timur,281.12,102609.82,419560.2,12.0,314670.15,9.0,769193.7,22.0,944010.45,27.0,104890.05,3.0,174816.75,5.0,104890.05,3.0,69926.7,2.0,594376.95,17.0,8.77,0.18,18.76,10.01,0.77,0.09,2.3,102609.82,69.0,0.06725,48866.0,47.62312,48935.0,47.69037,1815.5,1832.0,1.79,P 2,102.16,4.2168,4.13,0.24,0.09,0.37,3.05,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1
2024,Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,106.11,38730.15,1899558.806,54.33,44053.821,1.26,379701.981,10.86,758704.695,21.7,12936.4395,0.37,74122.302,2.12,18530.5755,0.53,58738.428,1.68,249987.9525,7.15,28.0,1.0,8.0,1.5,2.0,0.5,1.0,38730.15,2559.0,6.60726,1291.0,3.33332,3850.0,9.94058,490.0,1291.0,3.33,P 2,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Sumatera Selatan,Kota Pagar Alam,76.77,28021.42,1171621.859,33.51,398931.8235,11.41,250687.2195,7.17,1115680.499,31.91,76919.37,2.2,91254.3435,2.61,94401.045,2.7,41956.02,1.2,254882.8215,7.29,21.0,3.8,10.6,0.6,5.0,0.5,0.31,28021.42,12.0,0.04282,110.0,0.39256,122.0,0.43538,10689.00177,110.0,0.39,P 2,633.66,2.77827,0.44,0.68,0.65,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1
2024,Sumatera Selatan,Kota Prabumulih,101.66,37104.08,1499228.448,42.88,50347.224,1.44,315369.417,9.02,1388744.262,39.72,139853.4,4.0,1398.534,0.04,3146.7015,0.09,97897.38,2.8,349.6335,0.01,63.03,8.13,10.17,10.17,0.51,9.15,0.51,37104.08,87.0,0.23448,7654.0,20.62846,7741.0,20.86293,73.0,7654.0,20.83,P 2,434.46,5.17342,1.19,0.5,0.1,0.24,0.89,0.0,0.6,0.85,1.0,0.27,0.0,0.72,1
2024,Bengkulu,Kab. Bengkulu Utara,186.83,68192.66,1048900.5,30.0,349633.5,10.0,349633.5,10.0,1398534.0,40.0,174816.75,5.0,69926.7,2.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,20.72,0.8,7.21,1.6,2.2,0.76,2.9,68192.66,1.0,0.00147,15492.0,22.71799,15493.0,22.71945,5378.0,676.0,0.99,P 2,4424.6,4.38385,0.1,0.02,4.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Bengkulu,Kab. Seluma,107.5,39238.6,2674696.275,76.5,297188.475,8.5,174816.75,5.0,69926.7,2.0,17481.675,0.5,104890.05,3.0,255.0535,0.65,17481.675,0.5,139853.4,4.0,4.25,4.382941176,14.91176471,8.081176471,5.380588235,6.000714286,4.58,39238.6,4503.539216,11.47732,1866.333333,4.75637,6369.87,16.23369,2205.25,732.0,7.485613655940834,P 2,2479.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Bengkulu,Kab. Lebong,45.91,16757.3,1080007.985,64.45,143777.634,8.58,143442.488,8.56,215163.732,12.84,3351.46,0.2,14913.997,0.89,26811.68,1.6,12232.829,0.73,36028.195,2.15,55.71,2.39,11.93,6.36,3.99,1.59,1.59,16757.3,4376.0,26.11399,7369.25,43.97636,11745.25,70.09035,2205.25,732.0,17.528181747656248,P 2,1665.28,0.0,72.93,998.15,0.1,0.01,3.01,0.0,0.0,0.0,0.0,213.25,0.0,0.0,0
2024,Bengkulu,Kab. Bengkulu Tengah,60.57,22107.87,1424852.222,64.45,189685.5246,8.58,189243.3672,8.56,283865.0508,12.84,4421.574,0.2,19676.0043,0.89,35372.592,1.6,16138.7451,0.73,47531.9205,2.15,33.89,6.93,10.38,3.46,2.59,6.000714286,4.58,22107.87,992.5,4.48935,352.0,1.59219,1344.5,6.08154,231.0,352.0,1.59,P 2,1223.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Lampung,Kab. Lampung Utara,254.05,92728.83,5976373.094,64.45,795613.3614,8.58,793758.7848,8.56,1190638.177,12.84,18545.766,0.2,82528.6587,0.89,148366.128,1.6,67692.0459,0.73,199366.9845,2.15,119.7551351,4.697297297,36.41765766,18.24285714,4.826952381,18.34632184,20.59028571,92728.83,24.0,0.02588,36404.0,39.25856,36428.0,39.28444,3156.101563,14.0,0.01,P 2,2529.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Lampung,Kab. Tulang Bawang,173.43,63301.22,2412471.15,69.0,524450.25,15.0,174816.75,5.0,174816.75,5.0,633.01,1.0,34963.35,1.0,5064.08,8.0,1899.03,3.0,174816.75,5.0,22.0,2.0,12.0,1.0,2.0,18.34632184,3.0,63301.22,0.0,0.0,1095.0,1.72982,1095.0,1.72982,0.0,1095.0,1.73,P 2,3466.33,0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Lampung,Kab. Tanggamus,373.71,136404.5,4209442.87,30.86,3322813.62,24.36,1801903.445,13.21,2845397.87,20.86,58653.935,0.43,87298.88,0.64,19096.63,0.14,233251.695,1.71,1062591.055,7.79,361.65,0.44,32.57,2.99,1.99,88.4,0.02,136404.5,1.0,0.00073,17548.0,12.86468,17549.0,12.86541,4674.5,6963.0,5.1,P 2,4654.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Lampung,Kab. Lampung Timur,571.29,208521.22,6434964.849,30.86,5079576.919,24.36,2754565.316,13.21,4349752.649,20.86,89664.1246,0.43,133453.5808,0.64,29192.9708,0.14,356571.2862,1.71,1624380.304,7.79,12.5,3.4,75.5,5.6,4.826952381,18.34632184,3.0,208521.22,432.0,0.20717,81.0,0.03884,513.0,0.24602,3156.101563,81.0,0.04,P 2,5325.03,0.0203,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Lampung,Kab. Way Kanan,195.91,71506.86,2206701.7,30.86,1741907.11,24.36,944605.6206,13.21,1491633.1,20.86,30747.9498,0.43,45764.3904,0.64,10010.9604,0.14,122276.7306,1.71,557038.4394,7.79,267.46,1.4,7.2,0.4533333333,0.06666666667,0.0,60.94,71506.86,1159.0,1.62082,8094.0,11.31919,9253.0,12.94002,201.0,809.0,1.41,P 2,3921.63,525.79429,13.41,7.14,0.04,132.65,186.69,0.0,19.74,0.99,2.94,2.04,0.0,173.56,1
2024,Lampung,Kab. Pesawaran,172.96,63131.88,1048900.5,30.0,804157.05,23.0,349633.5,10.0,594376.95,17.0,349633.5,10.0,69926.7,2.0,244743.45,7.0,17481.675,0.5,17481.675,0.5,48.0,0.39,15.6,0.42,1.2,13.0,10.0,63131.88,33.0,0.05227,3647.0,5.7768,3680.0,5.82907,1414.5,3647.0,5.78,P 2,1173.77,0.0464,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Lampung,Kab. Pringsewu,174.89,63834.41,1748167.5,50.0,454523.55,13.0,174816.75,5.0,699267.0,20.0,61185.8625,1.75,104890.05,3.0,34963.35,1.0,8740.8375,0.25,209780.1,6.0,6.0,0.6,4.0,1.5,1.0,0.5,1.0,63834.41,7.0,0.01097,7497.0,11.74445,7504.0,11.75542,2970.75,7497.0,11.75,P 2,617.19,0.18094,0.03,0.02,0.05,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1
2024,Lampung,Kab. Pesisir Barat,69.48,25360.2,1485942.375,42.5,671296.32,19.2,332151.825,9.5,737726.685,21.1,20978.01,0.6,69926.7,2.0,31467.015,0.9,41956.02,1.2,104890.05,3.0,37.94,4.39,21.98,19.7,6.18,6.71,3.1,25360.2,7419.288889,29.25564,22.0,0.08675,7441.29,29.34239,3156.101563,22.0,0.09,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Lampung,Kota Bandar Lampung,770.14,281100.84,552420.93,15.8,702763.335,20.1,104890.05,3.0,90904.71,2.6,59437.695,1.7,59437.695,1.7,94401.045,2.7,59437.695,1.7,1772641.845,50.7,500.0,2.9,340.0,25.0,3.9,5.7,54.7,281100.84,21981.4,7.81976,98.0,0.03486,22079.4,7.85462,7386.0,98.0,0.03,P 2,197.22,6.08598,3.09,0.06,2.03,0.36,1.03,1.28,0.48,0.13,0.0,0.0,0.04,0.7,1
2024,Kepulauan Bangka Belitung,Kab. Belitung,95.75,34947.66,874083.75,25.0,314670.15,9.0,139853.4,4.0,1258680.6,36.0,104890.05,3.0,34963.35,1.0,647.7029333,1.853333333,896.9986667,2.566666667,769193.7,22.0,0.55,0.05,0.36,0.13,0.09,0.17,0.14,34947.66,2.0,0.00572,4779.0,13.67474,4781.0,13.68046,4012.75,4779.0,13.67,P 2,2293.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kepulauan Bangka Belitung,Kab. Bangka Selatan,86.43,31547.53,699267.0,20.0,524450.25,15.0,524450.25,15.0,874083.75,25.0,349633.5,10.0,139853.4,4.0,279706.8,8.0,34963.35,1.0,69926.7,2.0,0.2,0.15,0.5,0.3,0.1,0.4,0.1,31547.53,47.0,0.14898,21476.0,68.07506,21523.0,68.22404,22.0,6146.0,19.55,P 2,3607.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Kepulauan Bangka Belitung,Kab. Bangka Tengah,113.73,41510.84,1464964.365,41.9,297188.475,8.5,132860.73,3.8,499975.905,14.3,136357.065,3.9,171320.415,4.9,1106.96,2.666666667,192298.425,5.5,601369.62,17.2,20755.38,830.22,6226.61,1660.43,2905.75,8302.15,830.22,41510.84,1.0,0.00241,7903.0,19.0384,7904.0,19.04081,1771.0,7903.0,19.04,P 2,2279.11,462.46159,20.29,2.38,439.54,0.4,8.27,4.16,6.21,0.0,0.0,1.51,0.0,0.0,1
2024,Kepulauan Bangka Belitung,Kab. Bangka Barat,85.77,31306.49,1398534.0,40.0,209780.1,6.0,839120.4,24.0,594376.95,17.0,38459.685,1.1,52445.025,1.5,122371.725,3.5,90904.71,2.6,150342.405,4.3,83.0,0.5,1.26,0.27,0.5,0.24,79.58797101,31306.49,1.0,0.00319,7126.0,22.76205,7127.0,22.76525,135.0,556.0,1.78,P 2,2821.0,114.75118,4.07,0.12,0.29,0.32,0.0,0.45,0.26,0.0,0.0,0.0,0.0,113.31,1
2024,Kepulauan Bangka Belitung,Kab. Belitung Timur,52.85,19289.67,1992910.95,57.0,2700.6,14.0,174816.75,5.0,594376.95,17.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,34963.35,1.0,489486.9,14.0,1707.159936,69.56116667,509.0058333,138.1942179,237.6399808,669.9628333,79.58797101,19289.67,1697.0,8.79745,13012.0,67.45579,14709.0,76.25325,1697.0,2192.0,11.37,P 2,2506.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Kepulauan Riau,Kab. Bintan,57.15,20858.45,1747468.233,49.98,322711.7205,9.23,223765.44,6.4,471305.958,13.48,385995.384,11.04,73423.035,2.1,37061.151,1.06,115728.6885,3.31,118875.39,3.4,36.42,3.4,8.31,3.11,2.3,1.5,2.1,20858.45,404.0,1.93686,1493.0,7.15777,1897.0,9.09464,310.0,1493.0,8.64,P 2,1946.13,2.26648,0.12,0.12,0.0,0.13,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,1
2024,Kepulauan Riau,Kab. Karimun,184.34,67284.39,1426504.68,40.8,402078.525,11.5,384596.85,11.0,671296.32,19.2,118875.39,3.4,94401.045,2.7,80415.705,2.3,87408.375,2.5,230758.11,6.6,73.74,5.53,18.43,12.9,36.86,36.87,0.01,67284.39,2.0,0.00297,30566.0,45.42807,30568.0,45.43104,6745.0,7826.0,11.63,P 2,1524.0,7.38401,0.48,0.03,0.14,0.02,0.0,0.0,0.6,0.0,0.0,1.54,0.0,5.05,1
2024,Kepulauan Riau,Kab. Natuna,33.61,12266.48,1426504.68,40.8,402078.525,11.5,384596.85,11.0,671296.32,19.2,118875.39,3.4,94401.045,2.7,80415.705,2.3,87408.375,2.5,230758.11,6.6,143.42875,22.945,10.10625,14.91541667,12.65833333,44.66541667,7.57125,12266.48,1375.0,11.20941,1621.0,13.21488,2996.0,24.42428,1375.0,1621.0,13.21,P 2,1978.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kepulauan Riau,Kota Tanjung Pinang,155.97,56930.51,2064585.818,59.05,7691.937,0.22,339843.762,9.72,982819.7685,28.11,11188.272,0.32,3496.335,0.1,36711.5175,1.05,49997.5905,1.43,782.80125,1.375,15.15,3.45,11.1,5.75,6.15,6.35,5.3,56930.51,12.0,0.02108,46940.0,82.4514,46952.0,82.47247,12.0,14838.0,26.09,P 2,144.56,25.07202,17.34,20.89,3.91,0.04,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2024,DKI Jakarta,Kota Adm. Jakarta Utara,1396.42,509694.5,2064585.818,59.05,7691.937,0.22,339843.762,9.72,982819.7685,28.11,11188.272,0.32,3496.335,0.1,36711.5175,1.05,49997.5905,1.43,0.0,0.0,322.5358333,161.52375,63.0,83.63,0.0,141.27,15.51875,509694.5,95.0,0.01864,100633.0,19.74379,100728.0,19.76243,95.0,100633.0,19.76,P 2,140.0,7.5323,5.38,0.68,2.76,1.22,0.06,0.0,0.04,0.0,0.05,0.0,0.13,2.54,1
2024,DKI Jakarta,Kota Adm. Jakarta Selatan,1988.19,725690.82,1743622.265,49.87,111183.453,3.18,602768.154,17.24,802408.8825,22.95,37760.418,1.08,31467.015,0.9,24474.345,0.7,51745.758,1.48,90904.71,2.6,322.5358333,161.52375,63.0,83.63,0.0,141.27,15.51875,725690.82,59.0,0.00813,713953.0,98.38253,714012.0,98.39066,59.0,192178.0,26.49,P 2,141.27,7.07438,5.01,2.76,1.6,0.0,0.08,0.0,1.09,0.0,0.0,0.13,0.0,1.42,0
2024,Jawa Barat,Kab. Cianjur,1267.5,462637.87,2134512.518,61.05,36361.884,1.04,242645.649,6.94,503122.6065,14.39,9090.471,0.26,73423.035,2.1,17481.675,0.5,51745.758,1.48,427951.404,12.24,828.63,109.09,21.9,12.3,32.91,62.87,978.0,462637.87,727.0,0.15714,3370.0,0.72843,4097.0,0.88557,727.0,3370.0,0.73,P 2,361435.0,0.0,2.77,0.03,0.12,1.11,0.0,0.0,0.34,0.0,0.0,10000.0,0.0,0.02,1
2024,Jawa Barat,Kab. Bandung,1312.21,478956.72,1468460.7,42.0,349633.5,10.0,384596.85,11.0,699267.0,20.0,69926.7,2.0,34963.35,1.0,3895.516933,0.8133333333,34963.35,1.0,454523.55,13.0,1929.422371,212.2809231,1220.7666,845.0163226,160.5890154,658.4390154,77.5315942,478956.72,12.0,0.00251,174749.0,36.48534,174761.0,36.48785,12.0,116714.0,24.37,P 2,1762.0,72.12232,4.09,4.29,19.97,0.06,1.65,0.0,1.08,0.78,4.54,0.03,0.0,1.34,0
2024,Jawa Barat,Kab. Garut,1145.92,418262.61,2073326.655,59.3,39758.51229,9.505625,220269.105,6.3,716748.675,20.5,34963.35,1.0,90904.71,2.6,4515.33166,1.079543651,118875.39,3.4,241247.115,6.9,1929.422371,212.2809231,1220.7666,845.0163226,160.5890154,658.4390154,77.5315942,418262.61,59.0,0.01411,55933.0,13.3727,55992.0,13.38681,37520.0,55933.0,13.37,P 2,3065.19,0.17419,0.01,0.03,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kab. Ciamis,501.02,182871.42,1328607.3,38.0,13985.34,0.4,559413.6,16.0,699267.0,20.0,349633.5,10.0,139853.4,4.0,34963.35,1.0,356626.17,10.2,13985.34,0.4,245.5,20.04,85.17,85.17,25.05,20.04,20.04,182871.42,1661.0,0.90829,146073.0,79.87744,147734.0,80.78572,75921.5,105339.0,57.6,P 2,1595.94,66.77791,4.18,0.1,0.38,0.12,0.88,0.0,1.77,0.34,0.0,4.44,0.01,58.67,0
2024,Jawa Barat,Kab. Kuningan,492.71,179838.71,1398534.0,40.0,594376.95,17.0,349633.5,10.0,559413.6,16.0,139853.4,4.0,104890.05,3.0,69926.7,2.0,69926.7,2.0,209780.1,6.0,52025.36,11868.32,29931.74,47735.81,5160.53,31738.06,2579.81,179838.71,1952.0,1.08542,17410.0,9.6809,19362.0,10.76631,3665.5,17045.0,9.48,P 2,1194.09,0.2471,0.02,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2
2024,Jawa Barat,Kab. Majalengka,938.43,342527.64,2027874.3,58.0,139853.4,4.0,314670.15,9.0,489486.9,14.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,244743.45,7.0,20.8,2.85,42.8,8.0,15.83,34.02,4.7,342527.64,29969.57276,8.74953,122716.4211,35.82672,152685.99,44.57625,24479.6681,14421.476053639848,11.357081768244994,P 2,1204.24,371.44256,30.84,0.12,0.01,0.03,0.0,0.0,2.53,0.0,0.0,173.44,0.0,195.32,0
2024,Jawa Barat,Kab. Sumedang,482.27,176030.01,1048900.5,30.0,262225.125,7.5,367115.175,10.5,961492.125,27.5,104890.05,3.0,157335.075,4.5,87408.375,2.5,227261.775,6.5,279706.8,8.0,109.88,2.75,24.01,1.41,0.83,6.28,18.0,176030.01,5957.6,3.38442,9107.0,5.17355,15064.6,8.55797,5948.8,9107.0,5.17,P 2,1558.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kab. Indramayu,1136.54,414835.78,944010.45,27.0,223765.44,6.4,874083.75,25.0,1251687.93,35.8,34963.35,1.0,62934.03,1.8,27970.68,0.8,24474.345,0.7,52445.025,1.5,954.69,13.64,85.24,23.87,19.32,18.18,21.59,414835.78,361.0,0.08702,109147.0,26.31089,109508.0,26.39792,65.0,33990.0,8.21,P 2,2099.42,0.41899,0.02,0.07,0.0,0.11,0.17,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kab. Purwakarta,418.28,152672.78,2063886.551,59.03,7342.3035,0.21,263274.0255,7.53,582139.7775,16.65,50347.224,1.44,35312.9835,1.01,29718.8475,0.85,43004.9205,1.23,421308.3675,12.05,139.0,3.0,13.0,3.0,2.0,3.0,77.5315942,152672.78,29969.57276,19.62994,4465.0,2.92456,34434.57,22.55449,24479.6681,4465.0,2.92,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kab. Karawang,1066.97,389444.24,1531394.73,43.8,3894.44,1.0,104890.05,3.0,699267.0,20.0,24474.345,0.7,3894.44,1.0,4204.217975,1.079543651,80415.705,2.3,1055893.17,30.2,878.7,1.1,2.6,845.0163226,15.9,102.0,3.7,389444.24,1961.0,0.50354,6331.0,1.62565,8292.0,2.12919,1900.0,6331.0,1.63,P 2,1753.27,0.045,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kab. Bekasi,1683.46,614462.32,1531394.73,43.8,0.0,0.0,104890.05,3.0,699267.0,20.0,24474.345,0.7,0.0,0.0,0.0,0.0,80415.705,2.3,1055893.17,30.2,651.84,212.2809231,148.47,845.0163226,160.5890154,658.4390154,39.86,614462.32,24139.0,3.92848,1769.0,0.28789,25908.0,4.21637,1746.0,1769.0,0.29,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kab. Bandung Barat,753.68,275091.74,1293643.95,37.0,69926.7,2.0,454523.55,13.0,559413.6,16.0,34963.35,1.0,104890.05,3.0,34963.35,1.0,69926.7,2.0,874083.75,25.0,1929.422371,212.2809231,1220.7666,845.0163226,160.5890154,658.4390154,77.5315942,275091.74,739.0,0.26864,18149.0,6.59744,18888.0,6.86607,739.0,9801.0,3.83,P 2,1287.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kab. Pangandaran,178.06,64993.07,1009391.915,28.87,1048.9005,0.03,383547.9495,10.97,1578245.619,45.14,8391.204,0.24,6643.0365,0.19,349.6335,0.01,62234.763,1.78,446481.9795,12.77,1929.422371,212.2809231,1220.7666,845.0163226,160.5890154,658.4390154,77.5315942,64993.07,99.33333333,0.15284,2504.0,3.85272,2603.33,4.00556,76.0,2504.0,3.85,P 2,1011.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kota Bogor,755.36,275707.63,1398534.0,40.0,489486.9,14.0,699267.0,20.0,524450.25,15.0,34963.35,1.0,87408.375,2.5,17481.675,0.5,34963.35,1.0,209780.1,6.0,394.59,75.54,90.78,113.3,22.66,37.77,20.72,275707.63,57528.0,20.86558,200887.0,72.86233,258415.0,93.72791,57314.0,10087.0,24.45,P 2,111.39,2.96332,2.66,0.74,0.88,0.71,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0
